order_id,product_id,quantity,unit_price,unit_cost
O024032,P0271,2,150.6,74.27
O024032,P0251,1,145.71,89.27
O024033,P0157,1,63.56,25.69
O024033,P0176,1,49.61,17.91
O024034,P0109,3,23.49,14.65
O024034,P0162,3,45.53,15.85
O024035,P0028,3,191.57,131.12
O024035,P0067,3,280.28,155.88
O024035,P0183,4,90.2,47.89
O024036,P0179,3,76.29,35.85
O024037,P0006,2,5.1,3.95
O024037,P0275,4,108.77,58.67
O024037,P0203,1,56.26,26.78
O024038,P0017,5,343.05,276.98
O024038,P0245,1,101.85,45.76
O024038,P0087,2,283.93,168.27
O024038,P0027,1,320.78,225.04
O024038,P0001,1,246.59,183.35
O024039,P0065,1,209.43,113.93
O024039,P0151,1,44,19.16
O024039,P0077,1,301.65,180.96
O024040,P0002,2,316.66,190.62
O024040,P0272,2,117.18,68.23
O024041,P0115,3,35.89,19.33
O024042,P0132,1,58.63,34.31
O024042,P0175,2,34.33,15.18
O024043,P0076,1,239.29,141.63
O024043,P0101,2,44.66,23.09
O024044,P0292,4,115.09,53.56
O024044,P0228,4,41.2,16.69
O024045,P0271,1,148.11,74.27
O024046,P0026,2,336.14,232.05
O024046,P0107,1,40.65,23.53
O024046,P0226,1,79.58,33.84
O024046,P0192,1,75.74,33.9
O024047,P0113,4,16.77,7.66
O024047,P0202,2,5,2.08
O024048,P0099,2,424.72,258.19
O024048,P0087,2,288.49,168.27
O024048,P0157,2,65.86,25.69
O024048,P0171,3,50.56,25.92
O024048,P0077,2,318.5,180.96
O024049,P0295,1,109.52,68.75
O024049,P0046,1,197.77,116.08
O024050,P0029,1,249.16,161.42
O024050,P0071,1,316.37,205.86
O024051,P0149,2,36.73,20.06
O024051,P0085,1,531.27,309.87
O024051,P0153,2,4.66,2.37
O024051,P0185,1,103.59,39.34
O024051,P0237,4,61.71,29.15
O024051,P0231,1,105.21,55.04
O024052,P0228,2,46.55,16.69
O024052,P0023,1,218.1,140.1
O024052,P0257,1,73.45,37.39
O024052,P0019,2,175.53,117.28
O024053,P0268,3,68.29,38.96
O024053,P0192,1,72.91,33.9
O024054,P0046,1,196.12,116.08
O024054,P0056,1,118.33,74.46
O024054,P0201,2,62.18,28.86
O024055,P0269,1,68.16,41.45
O024056,P0218,2,13.7,4.91
O024056,P0069,1,295.79,173.91
O024056,P0021,3,137.82,96.75
O024057,P0054,1,319.28,219.23
O024057,P0025,1,280.45,177.08
O024058,P0251,1,147.27,89.27
O024059,P0049,5,318.29,201.14
O024060,P0258,1,121.81,63.68
O024060,P0143,1,36.23,17.65
O024060,P0239,5,97.66,48.52
O024061,P0155,2,75.4,30.14
O024061,P0016,3,160.92,102.3
O024061,P0206,2,64.95,30.07
O024062,P0145,3,45.42,19.97
O024062,P0055,1,332.93,236.11
O024062,P0104,1,29.63,15.83
O024063,P0153,2,4.91,2.37
O024064,P0006,1,4.98,3.95
O024065,P0024,5,290.28,216.05
O024065,P0214,1,64.74,30.04
O024065,P0114,3,46.95,22.62
O024065,P0055,2,355.28,236.11
O024066,P0090,1,409.61,185.86
O024067,P0093,5,417.03,243.23
O024068,P0170,3,58.05,29.19
O024068,P0206,1,65.32,30.07
O024069,P0007,2,161.93,102.87
O024069,P0197,3,72.93,29.79
O024069,P0034,5,288.77,210.27
O024070,P0055,3,368.06,236.11
O024070,P0243,1,99.21,50.45
O024071,P0003,2,110.79,81.59
O024071,P0020,1,304.56,236.61
O024072,P0182,5,92.54,33.73
O024072,P0300,2,104.78,67.65
O024072,P0286,2,121.23,68.98
O024072,P0127,4,71.06,28.5
O024073,P0029,3,243.78,161.42
O024073,P0224,1,42.93,18.78
O024073,P0041,1,175.05,122.21
O024074,P0165,2,26.35,14.2
O024075,P0107,1,40.12,23.53
O024076,P0063,2,220.35,148.19
O024077,P0291,1,41.34,26.48
O024078,P0300,1,105.26,67.65
O024078,P0086,1,285.09,183.1
O024078,P0038,1,194.81,131.74
O024079,P0093,1,415.24,243.23
O024080,P0080,4,338.19,200.57
O024081,P0179,3,75.81,35.85
O024081,P0215,1,75.16,34.32
O024082,P0143,1,35.82,17.65
O024082,P0096,1,174.05,93.71
O024082,P0268,1,73.5,38.96
O024082,P0039,1,250.89,171.27
O024082,P0286,1,117.54,68.98
O024082,P0282,2,157.47,83.91
O024083,P0215,1,72.82,34.32
O024084,P0068,1,357.43,210.52
O024084,P0147,2,21.37,10.39
O024085,P0044,1,290.66,199.81
O024085,P0229,1,85.6,33.98
O024085,P0134,2,35.26,20.52
O024085,P0097,1,458.61,305.28
O024086,P0256,4,147.48,74.69
O024086,P0083,4,217.61,130.51
O024087,P0007,1,157.73,102.87
O024087,P0056,1,120.72,74.46
O024088,P0037,2,117.04,66.6
O024088,P0261,1,127.65,73.01
O024088,P0277,1,118.41,53.14
O024089,P0015,2,249.26,160.99
O024089,P0062,4,109.17,77.57
O024089,P0295,1,112.81,68.75
O024090,P0216,1,64.53,27.72
O024091,P0230,1,32.42,13.32
O024091,P0131,2,48.18,27.71
O024091,P0040,1,373.46,232.31
O024092,P0033,1,256.85,177.46
O024092,P0064,3,384.01,232.51
O024092,P0223,2,69.91,26.47
O024093,P0153,3,5.15,2.37
O024094,P0274,2,94.28,52.26
O024094,P0029,1,232.97,161.42
O024095,P0261,1,130.01,73.01
O024096,P0284,1,94.47,47.22
O024096,P0010,1,122.23,80.84
O024096,P0158,2,28.25,11.41
O024096,P0046,1,193.01,116.08
O024097,P0045,2,392.9,290.5
O024097,P0135,1,56.54,31.58
O024098,P0111,1,31.44,12.93
O024098,P0189,1,66.31,27.81
O024098,P0214,1,66.93,30.04
O024098,P0193,1,104.46,53.82
O024099,P0199,1,80.37,29.04
O024099,P0017,3,320.41,276.98
O024100,P0014,1,169.2,104.09
O024101,P0203,1,55.78,26.78
O024102,P0180,1,76.21,31.93
O024103,P0258,1,125.52,63.68
O024103,P0182,1,82.21,33.73
O024104,P0065,4,201.3,113.93
O024104,P0139,1,19.51,9.27
O024104,P0024,2,285.16,216.05
O024104,P0119,3,24.85,11.22
O024104,P0129,1,18.36,8.76
O024105,P0115,3,34.6,19.33
O024105,P0105,3,44.14,17.85
O024105,P0082,1,235.32,142.77
O024106,P0252,1,129.68,61.05
O024106,P0217,2,105.7,33.82
O024106,P0105,2,46.2,17.85
O024107,P0097,2,442.38,305.28
O024107,P0054,1,302.7,219.23
O024107,P0299,1,84.61,48.94
O024107,P0173,2,57.14,26.23
O024107,P0179,3,80.82,35.85
O024108,P0172,1,48.04,23.96
O024109,P0023,1,221.34,140.1
O024109,P0058,1,450.61,288.71
O024109,P0111,3,32.64,12.93
O024110,P0042,1,208.45,157.79
O024110,P0121,1,42.43,20.08
O024110,P0083,1,227.47,130.51
O024110,P0035,3,202.31,155.56
O024111,P0093,1,437.94,243.23
O024111,P0293,1,27.14,14.28
O024111,P0218,4,13.17,4.91
O024112,P0175,2,35.3,15.18
O024112,P0149,1,39.2,20.06
O024112,P0201,1,66.92,28.86
O024112,P0240,1,95.8,48.09
O024113,P0175,1,35.07,15.18
O024113,P0119,2,24.13,11.22
O024113,P0222,4,44.58,18.04
O024113,P0054,1,310.52,219.23
O024114,P0284,1,95.75,47.22
O024114,P0263,1,120.63,59.47
O024114,P0007,2,170.49,102.87
O024115,P0200,3,80.62,35.11
O024115,P0012,1,217.44,144.29
O024116,P0181,1,58.88,25.41
O024117,P0254,2,103.3,49.08
O024117,P0035,1,211.81,155.56
O024117,P0237,1,58.93,29.15
O024117,P0055,1,316.81,236.11
O024118,P0208,1,80.04,38.44
O024118,P0223,4,75.04,26.47
O024118,P0182,2,84.75,33.73
O024119,P0209,1,34.65,13.48
O024119,P0112,1,16.19,7.79
O024120,P0136,2,15.4,7.1
O024120,P0182,2,92.31,33.73
O024121,P0285,1,72.05,40.73
O024122,P0201,3,60.3,28.86
O024122,P0259,1,96.45,54.92
O024122,P0176,2,44.9,17.91
O024123,P0207,2,81.41,39.4
O024123,P0093,2,435.76,243.23
O024123,P0224,1,40.91,18.78
O024123,P0203,1,58.7,26.78
O024123,P0189,2,63.91,27.81
O024124,P0245,1,115.31,45.76
O024125,P0280,1,79.48,36.8
O024125,P0238,1,31.58,17.86
O024125,P0055,1,331.23,236.11
O024125,P0230,2,33.34,13.32
O024126,P0083,2,220.43,130.51
O024126,P0120,5,47.35,19.66
O024127,P0012,1,189.89,144.29
O024127,P0019,1,155.33,117.28
O024128,P0164,1,42.55,23.04
O024128,P0155,2,73.42,30.14
O024128,P0106,1,27.75,12.14
O024129,P0138,1,23.97,12.24
O024129,P0249,1,49.09,25.82
O024129,P0177,3,39.62,17.03
O024130,P0276,1,123.29,74.14
O024130,P0009,1,111.13,63.15
O024131,P0145,2,45.11,19.97
O024131,P0278,2,84.27,48.93
O024132,P0298,3,81.54,46.03
O024133,P0218,1,13.85,4.91
O024133,P0091,3,513.06,289
O024133,P0175,2,36.79,15.18
O024133,P0037,3,105.36,66.6
O024134,P0140,5,48.46,20.88
O024134,P0076,1,255.44,141.63
O024135,P0290,1,161.89,88.25
O024136,P0210,2,87.4,35.04
O024137,P0085,1,534.42,309.87
O024137,P0173,3,53.34,26.23
O024137,P0164,1,48.68,23.04
O024138,P0193,1,98.31,53.82
O024138,P0152,3,51.09,26.59
O024139,P0284,1,96.53,47.22
O024139,P0050,4,125.95,90.91
O024139,P0205,1,103.93,51.3
O024139,P0117,1,37.65,21.42
O024140,P0263,3,111.95,59.47
O024141,P0096,1,173.83,93.71
O024141,P0181,1,59.38,25.41
O024141,P0258,2,122.97,63.68
O024142,P0239,3,89.66,48.52
O024142,P0160,1,45.75,19.95
O024142,P0273,1,50.47,31.65
O024143,P0217,1,99,33.82
O024143,P0245,1,111.09,45.76
O024143,P0250,4,88.04,60.2
O024143,P0072,2,257.5,144.19
O024144,P0140,4,47.49,20.88
O024144,P0223,2,70.92,26.47
O024145,P0065,2,195.87,113.93
O024145,P0189,1,67.65,27.81
O024146,P0174,3,54.91,19.82
O024146,P0206,3,62.66,30.07
O024147,P0147,1,20.5,10.39
O024148,P0154,1,37.27,17.74
O024148,P0204,1,78.14,38.97
O024148,P0246,1,88.38,38.33
O024148,P0200,1,79.21,35.11
O024149,P0200,1,77.4,35.11
O024149,P0035,3,207.76,155.56
O024150,P0176,2,48.51,17.91
O024150,P0036,2,255.88,164.16
O024150,P0281,1,100.85,50.24
O024151,P0011,2,95.07,67.9
O024151,P0296,3,47.63,25.73
O024151,P0062,1,104.26,77.57
O024152,P0294,2,55.56,29.16
O024152,P0155,3,78.25,30.14
O024153,P0115,1,35.5,19.33
O024154,P0187,1,56.48,24.62
O024155,P0048,1,154.66,96.22
O024155,P0040,1,335.57,232.31
O024155,P0085,1,482.55,309.87
O024155,P0083,1,222.32,130.51
O024155,P0225,5,101.87,48.28
O024155,P0120,1,47.25,19.66
O024156,P0155,3,77.17,30.14
O024156,P0150,1,48.51,23.77
O024156,P0054,2,291.96,219.23
O024156,P0225,2,98.26,48.28
O024156,P0176,1,46.45,17.91
O024157,P0280,2,81.36,36.8
O024157,P0152,1,51.53,26.59
O024158,P0104,2,28.69,15.83
O024158,P0060,5,538.44,344.5
O024159,P0165,3,28.26,14.2
O024159,P0206,2,63.21,30.07
O024160,P0152,3,50.25,26.59
O024160,P0227,2,52.56,21.79
O024160,P0151,1,39.45,19.16
O024160,P0255,1,113.82,64.14
O024160,P0113,1,16.91,7.66
O024161,P0213,1,58.35,23.34
O024161,P0253,1,95.91,52
O024161,P0062,2,103.75,77.57
O024161,P0278,1,84.43,48.93
O024162,P0165,6,28,14.2
O024162,P0207,1,78.26,39.4
O024162,P0223,1,69.55,26.47
O024162,P0147,2,20.64,10.39
O024163,P0035,2,214.24,155.56
O024163,P0047,1,244.74,161.87
O024164,P0017,1,338.89,276.98
O024164,P0137,1,42.26,20.58
O024165,P0226,1,75.18,33.84
O024165,P0248,1,105.51,62.41
O024165,P0114,2,43.43,22.62
O024165,P0008,2,127.22,85.76
O024166,P0039,2,273.37,171.27
O024167,P0036,1,259.84,164.16
O024167,P0084,1,170.41,92.59
O024168,P0062,3,108.24,77.57
O024168,P0252,3,123.38,61.05
O024169,P0020,1,325.96,236.61
O024169,P0045,2,389.59,290.5
O024169,P0071,1,321.6,205.86
O024169,P0050,1,120.1,90.91
O024170,P0147,2,20.32,10.39
O024170,P0089,1,346.26,213.13
O024170,P0017,1,332.49,276.98
O024170,P0008,1,122.76,85.76
O024170,P0150,2,48.07,23.77
O024170,P0037,1,112.11,66.6
O024171,P0228,5,44.32,16.69
O024172,P0092,4,228.15,143.47
O024173,P0050,1,126.22,90.91
O024173,P0011,1,91.65,67.9
O024173,P0267,1,146.53,82.84
O024173,P0172,2,49.96,23.96
O024174,P0297,3,140.12,74.56
O024175,P0197,3,74.15,29.79
O024175,P0161,1,9.3,4.82
O024175,P0043,3,118.57,77.51
O024175,P0023,1,221.95,140.1
O024175,P0007,4,170.56,102.87
O024176,P0164,5,44.88,23.04
O024176,P0024,4,287.63,216.05
O024176,P0107,2,39.04,23.53
O024176,P0035,1,210.63,155.56
O024177,P0229,3,84.51,33.98
O024177,P0144,3,33.57,14.97
O024177,P0094,4,377.1,223.8
O024177,P0236,1,135.09,76.29
O024177,P0163,3,73.32,29.64
O024178,P0125,3,36.94,19.41
O024178,P0264,1,84.82,47.39
O024178,P0118,1,31.27,13.73
O024178,P0225,3,102.77,48.28
O024178,P0130,1,20.11,10
O024179,P0064,1,380.03,232.51
O024179,P0201,1,58.76,28.86
O024179,P0206,2,65.29,30.07
O024180,P0234,1,43.14,14.91
O024180,P0098,1,425.24,267.66
O024180,P0075,1,534.83,309.23
O024180,P0243,1,101.92,50.45
O024180,P0194,2,86.17,40.15
O024180,P0272,1,116.24,68.23
O024181,P0162,1,46.97,15.85
O024181,P0105,3,45.2,17.85
O024181,P0059,1,452.07,249.71
O024181,P0065,1,203.45,113.93
O024181,P0024,1,310.19,216.05
O024181,P0255,2,113.91,64.14
O024182,P0176,4,46.95,17.91
O024182,P0095,1,123.58,78.71
O024182,P0013,1,200.96,142.15
O024182,P0257,1,77.78,37.39
O024182,P0028,1,213.31,131.12
O024183,P0177,1,39.01,17.03
O024184,P0152,2,51.99,26.59
O024184,P0010,1,117.38,80.84
O024185,P0030,1,197.3,116.84
O024186,P0131,1,48.67,27.71
O024186,P0062,1,108.75,77.57
O024187,P0082,3,243.49,142.77
O024187,P0289,3,86.96,43.82
O024187,P0196,3,74.29,34.88
O024187,P0054,1,306.09,219.23
O024188,P0291,1,40.36,26.48
O024188,P0271,1,138.06,74.27
O024188,P0055,4,360.11,236.11
O024189,P0161,1,9.44,4.82
O024189,P0092,4,233.11,143.47
O024190,P0155,1,74.14,30.14
O024190,P0136,2,15.79,7.1
O024190,P0295,1,117.8,68.75
O024190,P0007,1,165.52,102.87
O024190,P0020,2,303.53,236.61
O024191,P0271,1,151.83,74.27
O024191,P0166,1,19.16,9.8
O024192,P0035,1,202.67,155.56
O024192,P0285,1,72.18,40.73
O024192,P0223,4,70.68,26.47
O024192,P0205,1,106.99,51.3
O024192,P0249,3,52.47,25.82
O024193,P0188,1,86.01,41.67
O024193,P0290,1,170.24,88.25
O024194,P0281,3,99.33,50.24
O024194,P0214,4,67.49,30.04
O024195,P0150,2,48.04,23.77
O024196,P0181,1,56.21,25.41
O024196,P0264,1,90.14,47.39
O024196,P0120,1,49.97,19.66
O024196,P0215,2,73.42,34.32
O024197,P0092,4,237.9,143.47
O024197,P0017,2,336.33,276.98
O024197,P0020,1,299.91,236.61
O024197,P0208,1,76.79,38.44
O024198,P0028,1,219.53,131.12
O024199,P0012,2,197.75,144.29
O024199,P0019,1,164,117.28
O024199,P0173,1,54.31,26.23
O024199,P0217,4,107.16,33.82
O024199,P0218,1,13.06,4.91
O024200,P0297,1,127.46,74.56
O024200,P0030,3,186.98,116.84
O024200,P0282,1,148.49,83.91
O024200,P0271,4,154.89,74.27
O024200,P0194,1,87.23,40.15
O024201,P0245,2,108.29,45.76
O024201,P0201,1,63.59,28.86
O024202,P0194,1,83.05,40.15
O024202,P0155,3,79.29,30.14
O024203,P0214,1,66.29,30.04
O024203,P0188,1,94.37,41.67
O024203,P0010,1,115.56,80.84
O024203,P0114,1,42.43,22.62
O024203,P0161,2,9.69,4.82
O024204,P0133,1,56.94,23.12
O024204,P0055,1,329.26,236.11
O024205,P0037,2,107.55,66.6
O024206,P0012,1,198.6,144.29
O024206,P0133,1,52.45,23.12
O024207,P0132,1,59.38,34.31
O024207,P0045,1,403.46,290.5
O024207,P0230,1,31.8,13.32
O024207,P0140,1,50.2,20.88
O024208,P0221,1,120.54,45.82
O024209,P0151,3,41.27,19.16
O024210,P0187,4,55.67,24.62
O024211,P0108,1,42.91,20.7
O024211,P0103,1,41.47,19.74
O024211,P0089,1,332.74,213.13
O024212,P0140,3,48.98,20.88
O024212,P0219,1,92.63,41.64
O024213,P0267,1,148.22,82.84
O024213,P0110,1,40.15,19.01
O024213,P0002,1,326.14,190.62
O024213,P0240,1,92.05,48.09
O024213,P0175,3,35.43,15.18
O024214,P0268,3,70.36,38.96
O024215,P0243,1,102.37,50.45
O024216,P0034,3,259.44,210.27
O024217,P0242,1,79.64,47.88
O024217,P0069,4,303.96,173.91
O024217,P0072,1,249.69,144.19
O024217,P0027,1,322.2,225.04
O024218,P0128,3,44.39,20.37
O024218,P0032,1,261.48,170.06
O024219,P0058,1,431.35,288.71
O024219,P0214,1,68.5,30.04
O024219,P0222,1,47.42,18.04
O024219,P0240,1,95.51,48.09
O024219,P0172,1,46.13,23.96
O024219,P0050,2,123.86,90.91
O024220,P0189,1,65.73,27.81
O024220,P0121,5,41.32,20.08
O024220,P0007,1,151.41,102.87
O024221,P0173,2,55.15,26.23
O024221,P0226,1,76.25,33.84
O024222,P0008,2,130.13,85.76
O024223,P0235,5,102.48,47.66
O024223,P0024,1,281.68,216.05
O024224,P0012,2,188.24,144.29
O024224,P0128,1,38.9,20.37
O024224,P0140,2,49.84,20.88
O024224,P0111,1,31.33,12.93
O024224,P0107,1,42.1,23.53
O024225,P0102,1,59.05,18.55
O024225,P0195,1,42.02,17.83
O024225,P0260,5,105.33,59.68
O024225,P0189,1,65.58,27.81
O024225,P0078,5,155.75,95.39
O024226,P0215,4,71.58,34.32
O024226,P0083,4,228.18,130.51
O024226,P0085,2,495.54,309.87
O024226,P0007,4,156.98,102.87
O024227,P0054,4,310.49,219.23
O024227,P0165,2,26.98,14.2
O024227,P0224,5,39.22,18.78
O024228,P0190,3,94.71,39.84
O024228,P0160,1,46.06,19.95
O024228,P0036,1,225.3,164.16
O024228,P0024,2,282.88,216.05
O024229,P0045,2,402.78,290.5
O024229,P0267,1,145.1,82.84
O024229,P0258,1,118.36,63.68
O024230,P0087,2,295.16,168.27
O024230,P0056,2,119.29,74.46
O024230,P0051,1,115.94,71.32
O024230,P0120,1,48.51,19.66
O024231,P0169,3,60.7,34.34
O024231,P0269,2,65.93,41.45
O024231,P0180,1,75.42,31.93
O024232,P0167,2,48.05,21.55
O024232,P0128,1,41.63,20.37
O024232,P0267,1,142.22,82.84
O024232,P0162,1,43.97,15.85
O024232,P0072,1,253.02,144.19
O024233,P0128,3,39.43,20.37
O024233,P0001,1,262.69,183.35
O024233,P0188,1,93.45,41.67
O024234,P0243,2,103.84,50.45
O024234,P0089,2,357.66,213.13
O024234,P0185,2,109.6,39.34
O024234,P0065,1,206.48,113.93
O024235,P0147,3,20.07,10.39
O024235,P0181,3,56.25,25.41
O024235,P0093,3,401.45,243.23
O024236,P0252,1,121.98,61.05
O024236,P0067,2,271.99,155.88
O024237,P0208,2,74.36,38.44
O024238,P0185,2,101.51,39.34
O024238,P0251,1,147.32,89.27
O024238,P0005,2,260.07,180.19
O024238,P0101,1,47.79,23.09
O024239,P0099,1,426.61,258.19
O024239,P0191,1,49.58,22.56
O024239,P0192,1,80.05,33.9
O024240,P0027,1,303.91,225.04
O024240,P0037,2,103.13,66.6
O024240,P0209,5,37.19,13.48
O024240,P0133,2,52.38,23.12
O024241,P0174,1,55.02,19.82
O024242,P0095,2,125.41,78.71
O024242,P0204,1,76.11,38.97
O024243,P0177,3,39.83,17.03
O024244,P0122,1,17.72,8.25
O024244,P0223,3,76.18,26.47
O024244,P0101,5,45.54,23.09
O024245,P0099,1,435.74,258.19
O024245,P0222,1,44.21,18.04
O024245,P0243,1,107.88,50.45
O024245,P0153,1,5.07,2.37
O024245,P0251,1,150.37,89.27
O024245,P0097,3,462.18,305.28
O024246,P0026,1,330.16,232.05
O024246,P0140,2,47.96,20.88
O024246,P0110,2,41.25,19.01
O024247,P0186,2,67.93,28.6
O024247,P0011,1,96.43,67.9
O024247,P0072,1,242.13,144.19
O024248,P0101,1,45.45,23.09
O024248,P0024,1,302.77,216.05
O024249,P0014,2,174.32,104.09
O024249,P0221,3,113.41,45.82
O024249,P0141,1,49.22,22.78
O024249,P0065,1,206.17,113.93
O024249,P0203,3,57.92,26.78
O024250,P0175,2,35.83,15.18
O024250,P0299,1,83.41,48.94
O024250,P0145,2,45.23,19.97
O024250,P0075,2,501.95,309.23
O024251,P0032,1,293.74,170.06
O024251,P0212,1,124.49,47.26
O024251,P0229,1,84.33,33.98
O024251,P0008,2,136.99,85.76
O024252,P0090,1,388.13,185.86
O024253,P0117,2,38.84,21.42
O024253,P0047,1,264.98,161.87
O024253,P0053,1,315.38,195.05
O024254,P0228,1,48.44,16.69
O024254,P0277,1,108.26,53.14
O024254,P0232,1,72.85,34.28
O024254,P0020,1,324.86,236.61
O024254,P0011,1,93.03,67.9
O024254,P0028,2,213.91,131.12
O024255,P0273,1,50.43,31.65
O024255,P0202,1,5.08,2.08
O024255,P0140,1,48.44,20.88
O024256,P0186,1,67.37,28.6
O024257,P0202,4,4.9,2.08
O024257,P0021,2,129,96.75
O024258,P0245,1,112.15,45.76
O024258,P0300,1,110.81,67.65
O024259,P0220,2,84.42,33.22
O024259,P0123,2,38.86,19.4
O024259,P0071,1,325.79,205.86
O024259,P0287,1,94.9,59.64
O024259,P0299,2,89.51,48.94
O024259,P0278,3,85.03,48.93
O024260,P0048,2,142.43,96.22
O024260,P0053,2,279.81,195.05
O024260,P0270,1,38.82,21.02
O024261,P0254,1,99.7,49.08
O024261,P0201,1,61.91,28.86
O024262,P0280,2,81.09,36.8
O024262,P0094,1,333.26,223.8
O024263,P0183,1,93.09,47.89
O024263,P0098,2,428.04,267.66
O024264,P0149,1,36.07,20.06
O024265,P0153,1,5.12,2.37
O024265,P0258,5,123.83,63.68
O024266,P0175,2,35.78,15.18
O024266,P0289,2,85.01,43.82
O024266,P0102,4,54.17,18.55
O024267,P0107,2,39.88,23.53
O024268,P0113,1,16.14,7.66
O024269,P0027,1,317.37,225.04
O024269,P0084,2,165.34,92.59
O024270,P0013,1,203.6,142.15
O024270,P0179,3,84.17,35.85
O024271,P0089,2,368.65,213.13
O024272,P0006,3,5.06,3.95
O024272,P0063,1,234.55,148.19
O024272,P0212,1,122.79,47.26
O024272,P0262,1,59.23,33.94
O024273,P0139,3,19.22,9.27
O024273,P0063,1,224.62,148.19
O024273,P0208,1,72.62,38.44
O024274,P0049,1,314.55,201.14
O024274,P0263,1,117.93,59.47
O024275,P0049,1,324.47,201.14
O024275,P0048,2,149.85,96.22
O024276,P0047,1,261.54,161.87
O024276,P0027,2,316.31,225.04
O024277,P0281,1,99.6,50.24
O024278,P0045,5,384.85,290.5
O024278,P0272,5,110.46,68.23
O024278,P0172,1,48.58,23.96
O024278,P0145,2,44.11,19.97
O024279,P0018,3,180.2,119.94
O024280,P0201,1,67.4,28.86
O024280,P0040,2,322.76,232.31
O024281,P0150,2,51,23.77
O024281,P0249,1,45.78,25.82
O024281,P0134,2,38.21,20.52
O024282,P0274,1,92.78,52.26
O024282,P0291,2,39.09,26.48
O024283,P0238,1,31.43,17.86
O024283,P0229,1,83.22,33.98
O024283,P0209,2,34.96,13.48
O024284,P0186,2,65.16,28.6
O024285,P0058,3,438.91,288.71
O024285,P0232,2,75.22,34.28
O024285,P0198,2,103.3,48.01
O024285,P0227,4,53.85,21.79
O024285,P0019,3,179.77,117.28
O024286,P0070,2,408.42,241.57
O024287,P0016,5,150.13,102.3
O024288,P0232,1,72.42,34.28
O024288,P0165,1,27.99,14.2
O024288,P0296,1,49.89,25.73
O024289,P0087,1,300.39,168.27
O024289,P0028,1,219.79,131.12
O024289,P0120,3,47.05,19.66
O024290,P0052,2,243.29,180.81
O024290,P0197,3,73.72,29.79
O024290,P0065,2,200.7,113.93
O024290,P0272,4,110.14,68.23
O024290,P0268,1,69.08,38.96
O024291,P0027,1,341.87,225.04
O024292,P0025,2,271.57,177.08
O024292,P0203,4,58.54,26.78
O024293,P0076,3,254.94,141.63
O024293,P0235,1,98.94,47.66
O024293,P0080,2,329.8,200.57
O024294,P0286,1,119.05,68.98
O024295,P0075,1,525.15,309.23
O024295,P0022,1,211.66,146.59
O024295,P0181,2,58.55,25.41
O024296,P0020,3,310.85,236.61
O024296,P0099,3,416.93,258.19
O024296,P0237,2,60.37,29.15
O024296,P0209,2,32.16,13.48
O024297,P0264,3,86.54,47.39
O024297,P0159,2,36.33,18
O024298,P0046,1,186.69,116.08
O024298,P0168,5,28.29,11.5
O024298,P0142,1,54.03,21.25
O024298,P0057,4,271.97,152.67
O024299,P0281,1,101.55,50.24
O024299,P0291,2,39.46,26.48
O024300,P0043,1,123.52,77.51
O024300,P0067,2,263.06,155.88
O024301,P0213,1,57.68,23.34
O024301,P0097,1,458.76,305.28
O024301,P0207,1,79.64,39.4
O024302,P0283,2,67.58,38.36
O024302,P0029,1,265.91,161.42
O024303,P0051,3,120.97,71.32
O024303,P0240,2,89.67,48.09
O024303,P0280,1,82.68,36.8
O024303,P0105,2,45.51,17.85
O024303,P0122,1,16.72,8.25
O024304,P0157,1,60.67,25.69
O024304,P0266,1,112.34,56.79
O024305,P0013,1,190.33,142.15
O024305,P0004,1,231.7,165.29
O024306,P0168,2,29.64,11.5
O024306,P0201,1,61.7,28.86
O024306,P0084,4,161.07,92.59
O024307,P0033,1,276.9,177.46
O024308,P0296,2,49.21,25.73
O024308,P0113,1,17.3,7.66
O024309,P0218,1,14.11,4.91
O024309,P0233,2,61.24,32.03
O024309,P0097,2,442.99,305.28
O024309,P0274,2,93.09,52.26
O024310,P0023,4,200.32,140.1
O024310,P0190,3,93.86,39.84
O024310,P0181,1,55.54,25.41
O024310,P0004,1,229.44,165.29
O024310,P0295,1,122.56,68.75
O024311,P0279,1,92.48,52.52
O024311,P0037,1,99.49,66.6
O024311,P0202,1,4.8,2.08
O024311,P0128,3,41.52,20.37
O024312,P0226,4,73.15,33.84
O024312,P0245,1,106.79,45.76
O024313,P0159,1,37.08,18
O024314,P0246,1,88.97,38.33
O024314,P0254,2,103.76,49.08
O024314,P0013,1,187.78,142.15
O024314,P0273,1,50.87,31.65
O024315,P0169,2,67.13,34.34
O024316,P0275,1,108.48,58.67
O024316,P0194,1,91.43,40.15
O024317,P0143,5,38.09,17.65
O024317,P0163,1,75.62,29.64
O024317,P0213,1,59.43,23.34
O024318,P0280,4,77.49,36.8
O024318,P0242,1,76.21,47.88
O024319,P0259,1,102.09,54.92
O024319,P0224,2,38.73,18.78
O024319,P0292,1,114.67,53.56
O024320,P0120,1,49.16,19.66
O024320,P0136,2,15.57,7.1
O024320,P0153,2,4.62,2.37
O024321,P0015,1,270.26,160.99
O024321,P0220,1,79.5,33.22
O024321,P0013,2,198.85,142.15
O024321,P0177,2,38.1,17.03
O024322,P0008,1,122.08,85.76
O024322,P0105,3,45.56,17.85
O024322,P0069,2,300.21,173.91
O024322,P0297,1,129.88,74.56
O024322,P0083,1,220.92,130.51
O024323,P0074,1,525.43,309.2
O024324,P0118,2,30.88,13.73
