customer_id,signup_date,region,segment,acquisition_channel,age,income
C03851,2023-04-29,West,Corporate,Social,33,43200
C03852,2024-06-22,South,Consumer,Search,43,22000
C03853,2023-03-27,Northeast,Small Business,Referral,33,98300
C03854,2024-12-17,Northeast,Consumer,Social,48,88700
C03855,2025-03-06,West,Small Business,Referral,59,69000
C03856,2024-12-30,West,Consumer,Email,40,105300
C03857,2023-10-22,Northeast,Corporate,Social,30,124600
C03858,2024-11-01,Midwest,Small Business,Search,19,78700
C03859,2025-06-26,Midwest,Consumer,Search,42,48200
C03860,2023-07-04,Midwest,Consumer,Email,25,49900
C03861,2023-10-30,South,Small Business,Email,39,45100
C03862,2024-09-25,South,Small Business,Search,32,75300
C03863,2025-04-11,West,Small Business,Search,18,76800
C03864,2023-05-13,Midwest,Consumer,Social,53,100300
C03865,2025-07-17,Midwest,Consumer,Referral,45,22000
C03866,2025-05-08,Midwest,Corporate,Email,34,152400
C03867,2023-07-07,South,Consumer,Referral,46,
C03868,2025-02-22,West,Consumer,Email,24,37400
C03869,2023-10-04,South,Consumer,Social,34,100500
C03870,2025-02-03,West,Small Business,Social,44,24100
C03871,2025-07-08,West,Small Business,Social,52,68800
C03872,2023-01-09,Northeast,Consumer,Search,54,65300
C03873,2025-03-15,South,Consumer,Social,71,42800
C03874,2023-04-04,Midwest,Corporate,Referral,36,81100
C03875,2025-05-06,West,Small Business,Search,24,69000
C03876,2025-06-17,West,Consumer,Search,56,26900
C03877,2024-10-04,West,Small Business,Social,25,92800
C03878,2023-10-16,West,Corporate,Search,33,109200
C03879,2025-10-20,West,Corporate,Email,33,146000
C03880,2023-07-11,Northeast,Corporate,Referral,54,121300
C03881,2024-01-28,Northeast,Consumer,Referral,41,47000
C03882,2023-10-08,West,Consumer,Email,45,44200
C03883,2025-04-29,South,Corporate,Email,32,106600
C03884,2023-07-12,West,Corporate,Social,51,79200
C03885,2023-08-26,South,Consumer,Social,49,74400
C03886,2023-01-09,South,Corporate,Social,21,104800
C03887,2025-04-27,West,Small Business,Social,37,22000
C03888,2025-07-31,Midwest,Small Business,Search,30,57700
C03889,2023-08-14,South,Corporate,Social,49,86300
C03890,2023-03-29,Midwest,Consumer,Search,39,54500
C03891,2023-03-03,South,Consumer,Social,70,62000
C03892,2023-01-13,West,Small Business,Search,31,70500
C03893,2023-04-04,South,Consumer,Search,43,111400
C03894,2025-09-08,South,Small Business,Referral,67,25000
C03895,2025-10-09,West,Corporate,Social,52,105200
C03896,2023-10-20,South,Consumer,Email,30,22300
C03897,2024-03-29,South,Corporate,Search,43,117000
C03898,2023-02-17,West,Consumer,Social,39,87100
C03899,2024-05-30,Northeast,Corporate,Search,47,82600
C03900,2023-04-11,South,Corporate,Social,61,149900
C03901,2023-05-20,West,Small Business,Referral,76,88400
C03902,2025-05-09,Midwest,Small Business,Search,53,65800
C03903,2024-09-28,South,Consumer,Referral,53,55700
C03904,2023-04-15,Midwest,Consumer,Social,22,67600
C03905,2024-04-14,Northeast,Consumer,Social,18,62300
C03906,2023-04-09,Midwest,Corporate,Search,27,104100
C03907,2025-03-29,South,Consumer,Search,28,97300
C03908,2025-06-01,West,Consumer,Search,62,39600
C03909,2023-06-23,West,Consumer,Social,44,68400
C03910,2024-06-05,Midwest,Corporate,Referral,28,56700
C03911,2025-01-13,Northeast,Consumer,Search,18,51200
C03912,2025-06-29,South,Consumer,Social,35,51600
C03913,2024-11-30,South,Consumer,Referral,38,63400
C03914,2023-04-05,West,Corporate,Search,37,108000
C03915,2024-10-20,South,Small Business,Email,34,72000
C03916,2025-04-22,Midwest,Consumer,Search,24,56100
C03917,2025-06-14,West,Corporate,Search,51,54600
C03918,2023-01-20,Northeast,Consumer,Email,41,72800
C03919,2025-07-13,West,Small Business,Social,40,74900
C03920,2023-08-31,South,Small Business,Search,45,72400
C03921,2023-09-20,West,Small Business,Referral,34,80700
C03922,2023-04-18,South,Small Business,Referral,29,60900
C03923,2024-10-04,Midwest,Consumer,Referral,19,46100
C03924,2024-05-30,Midwest,Small Business,Email,47,81600
C03925,2025-03-22,West,Corporate,Search,40,92700
C03926,2024-09-11,West,Consumer,Email,43,49400
C03927,2025-02-16,South,Consumer,Email,47,25400
C03928,2024-12-20,Northeast,Consumer,Search,65,34900
C03929,2025-09-10,South,Small Business,Search,40,61100
C03930,2024-06-19,Northeast,Corporate,Search,25,85200
C03931,2024-09-17,Midwest,Consumer,Referral,42,61400
C03932,2024-05-29,South,Consumer,Search,18,49400
C03933,2024-06-30,Northeast,Consumer,Referral,66,53200
C03934,2023-12-20,West,Consumer,Referral,31,22000
C03935,2025-06-18,South,Corporate,Search,44,56400
C03936,2024-09-23,South,Consumer,Search,38,66900
C03937,2025-09-18,West,Consumer,Social,46,65300
C03938,2025-08-23,Midwest,Consumer,Email,40,57100
C03939,2024-12-31,South,Corporate,Referral,34,124500
C03940,2025-07-20,Midwest,Small Business,Social,48,92100
C03941,2025-07-22,South,Consumer,Search,49,34000
C03942,2025-07-05,South,Consumer,Search,31,74600
C03943,2023-09-17,Northeast,Consumer,Social,29,92300
C03944,2024-08-17,Northeast,Corporate,Search,37,105400
C03945,2025-08-19,Northeast,Small Business,Search,18,76800
C03946,2025-07-26,Northeast,Consumer,Search,28,34900
C03947,2025-05-06,Midwest,Consumer,Email,50,74200
C03948,2023-01-22,West,Corporate,Referral,60,128900
C03949,2023-04-15,Midwest,Corporate,Social,64,128000
C03950,2024-12-23,South,Consumer,Referral,35,28300
C03951,2024-04-11,South,Corporate,Social,56,95700
C03952,2023-01-29,Northeast,Consumer,Email,37,29700
C03953,2025-09-18,South,Consumer,Email,49,22000
C03954,2024-05-30,Northeast,Corporate,Social,33,82600
C03955,2025-02-20,Northeast,Consumer,Search,56,51500
C03956,2024-07-13,West,Consumer,Search,18,29400
C03957,2023-04-19,Midwest,Consumer,Search,21,76500
C03958,2023-12-28,Northeast,Consumer,Search,27,99500
C03959,2023-05-11,Northeast,Consumer,Email,24,36800
C03960,2023-09-30,South,Corporate,Social,70,109700
C03961,2024-11-14,West,Corporate,Search,36,70100
C03962,2024-10-15,South,Small Business,Social,21,107400
C03963,2025-04-30,Northeast,Consumer,Email,30,58700
C03964,2025-02-21,Midwest,Consumer,Email,29,27400
C03965,2025-09-18,South,Consumer,Email,47,66200
C03966,2024-05-22,West,Corporate,Search,44,104300
C03967,2023-11-05,West,Consumer,Referral,34,50700
C03968,2024-11-02,South,Consumer,Email,54,23700
C03969,2023-12-07,South,Small Business,Search,46,108400
C03970,2023-08-13,South,Consumer,Email,41,48700
C03971,2023-04-20,Midwest,Consumer,Search,38,70800
C03972,2023-12-14,South,Corporate,Search,47,106700
C03973,2023-07-07,West,Corporate,Social,40,109500
C03974,2024-11-18,South,Consumer,Social,50,44300
C03975,2023-02-14,West,Consumer,Referral,41,46900
C03976,2023-09-03,Northeast,Consumer,Social,72,64300
C03977,2023-05-17,West,Corporate,Email,23,98800
C03978,2023-07-15,West,Consumer,Email,38,68400
C03979,2023-10-05,West,Consumer,Email,18,71900
C03980,2023-11-30,West,Small Business,Search,65,77100
C03981,2024-01-19,South,Consumer,Social,26,102100
C03982,2025-09-17,Northeast,Small Business,Referral,78,68300
C03983,2025-06-22,Northeast,Consumer,Search,48,68000
C03984,2025-01-04,West,Consumer,Email,31,64500
C03985,2024-01-29,West,Corporate,Social,40,96900
C03986,2023-09-17,Northeast,Consumer,Email,67,28200
C03987,2025-05-09,South,Consumer,Search,38,66000
C03988,2024-02-12,Midwest,Corporate,Social,31,121500
C03989,2024-10-04,South,Consumer,Email,51,92600
C03990,2024-03-20,South,Consumer,Social,38,66100
C03991,2024-06-19,South,Consumer,Search,21,60300
C03992,2024-06-05,South,Corporate,Search,57,45500
C03993,2025-06-01,Midwest,Corporate,Social,36,89600
C03994,2024-06-01,West,Small Business,Social,32,48900
C03995,2023-04-09,Northeast,Corporate,Email,54,68600
C03996,2024-06-14,Northeast,Consumer,Search,24,39500
C03997,2023-07-17,Midwest,Small Business,Social,37,45000
C03998,2024-03-07,Northeast,Consumer,Referral,36,44400
C03999,2024-05-08,Midwest,Small Business,Email,47,104900
C04000,2024-03-08,South,Consumer,Email,23,83100
C04001,2023-06-29,Northeast,Small Business,Social,18,51500
C04002,2025-05-16,South,Consumer,Social,54,101700
C04003,2024-12-23,West,Consumer,Search,26,72500
C04004,2025-05-27,Midwest,Consumer,Referral,37,77400
C04005,2023-07-28,West,Consumer,Search,39,44300
C04006,2024-07-26,Northeast,Consumer,Social,50,25800
C04007,2025-09-07,South,Consumer,Social,56,22000
C04008,2024-02-27,Northeast,Small Business,Social,30,76000
C04009,2023-12-17,Midwest,Consumer,Search,54,24200
C04010,2023-07-10,Northeast,Consumer,Referral,33,22000
C04011,2024-06-10,West,Consumer,Email,55,22000
C04012,2023-01-03,South,Small Business,Search,38,97800
C04013,2023-12-01,Northeast,Consumer,Search,59,34500
C04014,2024-11-28,West,Consumer,Search,46,60500
C04015,2024-02-01,Midwest,Small Business,Search,56,77400
C04016,2025-02-12,South,Corporate,Social,43,120500
C04017,2023-05-19,Midwest,Consumer,Email,43,22000
C04018,2024-08-24,Northeast,Small Business,Search,47,102800
C04019,2023-12-19,West,Corporate,Search,33,57600
C04020,2024-10-28,South,Consumer,Email,26,52000
C04021,2024-09-15,West,Corporate,Referral,45,83800
C04022,2024-06-17,South,Corporate,Social,55,113500
C04023,2024-12-18,West,Consumer,Search,25,87400
C04024,2024-05-05,Midwest,Small Business,Search,18,22000
C04025,2025-04-06,South,Corporate,Search,44,58200
C04026,2025-09-10,Midwest,Consumer,Referral,58,68200
C04027,2023-02-18,South,Consumer,Social,42,
C04028,2023-09-12,West,Consumer,Social,48,22000
C04029,2023-11-15,Northeast,Corporate,Social,50,83400
C04030,2023-08-26,West,Consumer,Search,28,39400
C04031,2025-05-23,West,Corporate,Social,43,59600
C04032,2023-07-29,South,Consumer,Email,28,22000
C04033,2024-09-04,West,Consumer,Referral,41,63800
C04034,2025-04-30,South,Consumer,Social,48,62300
C04035,2023-10-09,West,Consumer,Social,30,82800
C04036,2024-02-18,Midwest,Consumer,Social,28,59500
C04037,2025-07-10,West,Consumer,Email,38,83900
C04038,2025-01-06,Northeast,Consumer,Social,31,43700
C04039,2023-06-09,Northeast,Consumer,Search,45,59600
C04040,2023-07-11,West,Consumer,Search,40,40500
C04041,2024-08-18,South,Consumer,Search,18,52800
C04042,2025-04-17,Northeast,Consumer,Email,36,65200
C04043,2025-01-03,Northeast,Corporate,Referral,35,85400
C04044,2023-08-10,Midwest,Consumer,Search,61,54300
C04045,2025-07-25,Northeast,Consumer,Referral,31,22000
C04046,2024-12-16,Northeast,Consumer,Email,40,72100
C04047,2023-05-24,Midwest,Consumer,Social,64,43300
C04048,2025-01-12,South,Corporate,Social,42,113300
C04049,2023-12-04,South,Consumer,Social,33,69700
C04050,2025-07-05,Midwest,Consumer,Search,38,57500
C04051,2025-09-12,West,Small Business,Search,71,94700
C04052,2023-07-06,Northeast,Small Business,Referral,52,73200
C04053,2023-04-28,South,Consumer,Search,33,69300
C04054,2025-02-06,South,Consumer,Social,68,56300
C04055,2025-05-10,Midwest,Consumer,Social,33,73100
C04056,2025-05-14,South,Small Business,Referral,52,66500
C04057,2025-04-10,Northeast,Small Business,Email,33,124800
C04058,2024-05-11,South,Consumer,Search,46,80300
C04059,2025-08-11,West,Consumer,Referral,41,45200
C04060,2023-09-28,Midwest,Consumer,Referral,55,22000
C04061,2024-09-25,West,Consumer,Search,49,77200
C04062,2025-11-02,South,Small Business,Search,38,81000
C04063,2025-01-20,West,Consumer,Social,58,119000
C04064,2024-01-12,Northeast,Small Business,Search,39,151500
C04065,2023-07-04,West,Consumer,Email,38,65600
C04066,2024-03-18,Midwest,Consumer,Email,31,25200
C04067,2025-04-29,Northeast,Consumer,Search,42,84200
C04068,2023-12-07,Midwest,Consumer,Search,53,75900
C04069,2025-08-12,West,Consumer,Search,24,43100
C04070,2025-02-08,West,Consumer,Search,56,22000
C04071,2023-11-30,South,Consumer,Email,18,96800
C04072,2023-10-05,West,Consumer,Referral,36,101600
C04073,2025-07-20,Midwest,Corporate,Email,26,64900
C04074,2024-11-16,Northeast,Consumer,Email,42,28500
C04075,2024-11-28,West,Corporate,Search,42,110700
C04076,2025-08-11,Northeast,Small Business,Social,32,75900
C04077,2023-10-26,Northeast,Corporate,Email,35,
C04078,2025-04-01,West,Consumer,Search,30,59600
C04079,2023-06-27,South,Consumer,Email,28,66200
C04080,2023-09-28,Midwest,Consumer,Referral,33,70000
C04081,2024-08-18,South,Small Business,Search,46,38100
C04082,2025-03-03,South,Corporate,Email,57,116900
C04083,2024-03-07,Northeast,Consumer,Search,48,47000
C04084,2023-09-22,West,Consumer,Social,39,67700
C04085,2025-11-07,West,Consumer,Social,41,32200
C04086,2024-12-15,Northeast,Consumer,Social,59,35500
C04087,2024-05-25,Northeast,Consumer,Social,30,50900
C04088,2025-04-10,Midwest,Consumer,Search,40,30700
C04089,2023-06-21,West,Consumer,Referral,67,44100
C04090,2023-12-05,West,Corporate,Social,37,91400
C04091,2024-08-10,Northeast,Consumer,Email,23,58400
C04092,2024-12-13,Northeast,Small Business,Social,69,119800
C04093,2024-12-05,West,Corporate,Search,48,62300
C04094,2025-01-12,Midwest,Consumer,Social,52,66900
C04095,2023-12-30,Northeast,Consumer,Search,49,93600
C04096,2023-12-07,South,Consumer,Search,26,67400
C04097,2023-03-22,South,Corporate,Social,32,105100
C04098,2023-05-08,South,Corporate,Social,56,123000
C04099,2024-03-09,Northeast,Consumer,Referral,20,94500
C04100,2023-10-17,Northeast,Corporate,Email,48,66300
C04101,2025-03-03,Northeast,Consumer,Search,31,76300
C04102,2025-01-08,Midwest,Consumer,Email,51,35900
C04103,2024-04-09,West,Consumer,Search,41,42800
C04104,2025-08-17,South,Small Business,Social,34,53400
C04105,2024-01-18,South,Consumer,Social,41,
C04106,2023-03-16,Northeast,Consumer,Social,45,26400
C04107,2025-06-12,Midwest,Consumer,Referral,30,68200
C04108,2025-07-20,Northeast,Small Business,Social,48,76500
C04109,2025-10-02,South,Consumer,Search,46,22000
C04110,2025-01-11,South,Consumer,Social,44,83100
C04111,2024-02-22,Northeast,Consumer,Email,23,34700
C04112,2023-04-27,Northeast,Consumer,Search,49,60400
C04113,2023-01-06,West,Small Business,Referral,43,
C04114,2023-02-03,Midwest,Consumer,Referral,32,52600
C04115,2024-12-11,South,Small Business,Social,41,74800
C04116,2024-03-16,South,Consumer,Social,49,22000
C04117,2025-05-19,Northeast,Consumer,Search,18,40400
C04118,2024-02-19,West,Consumer,Social,24,109200
C04119,2024-11-02,West,Consumer,Email,49,65000
C04120,2023-07-06,Northeast,Consumer,Search,41,
C04121,2023-09-04,West,Consumer,Search,39,45500
C04122,2024-03-05,South,Consumer,Social,27,80500
C04123,2024-07-03,Northeast,Consumer,Search,42,81400
C04124,2024-05-01,South,Corporate,Search,38,109700
C04125,2024-01-06,West,Consumer,Search,38,55600
C04126,2024-01-03,Midwest,Corporate,Referral,52,103800
C04127,2025-06-04,Northeast,Corporate,Search,56,85100
C04128,2024-10-03,South,Consumer,Social,53,59200
C04129,2025-09-07,South,Consumer,Search,44,72800
C04130,2024-08-23,West,Consumer,Search,44,57900
C04131,2023-12-08,Midwest,Corporate,Social,28,76900
C04132,2023-08-24,West,Consumer,Email,36,54500
C04133,2024-11-02,South,Small Business,Search,26,74000
C04134,2023-05-15,Midwest,Consumer,Search,42,64800
C04135,2025-09-03,South,Small Business,Email,18,38700
C04136,2025-10-23,West,Small Business,Social,27,90800
C04137,2023-03-30,Midwest,Corporate,Email,40,102100
C04138,2023-03-23,Northeast,Small Business,Email,20,77100
C04139,2024-01-04,Northeast,Consumer,Referral,30,28200
C04140,2025-03-16,Midwest,Small Business,Email,27,141100
C04141,2024-11-07,South,Corporate,Social,27,96500
C04142,2023-05-31,Midwest,Corporate,Social,30,108000
C04143,2024-10-27,Northeast,Corporate,Email,44,86000
C04144,2023-03-16,South,Consumer,Email,29,90000
C04145,2023-11-01,Northeast,Consumer,Social,35,127200
C04146,2025-01-21,South,Small Business,Search,58,54600
C04147,2025-04-20,Northeast,Consumer,Social,38,51000
C04148,2024-08-20,West,Corporate,Social,27,127100
C04149,2025-10-23,West,Consumer,Referral,19,87400
C04150,2024-01-21,West,Consumer,Search,38,90400
C04151,2024-10-20,West,Consumer,Search,33,74700
C04152,2024-01-22,West,Consumer,Search,41,83500
C04153,2024-01-02,South,Consumer,Referral,37,45400
C04154,2024-01-15,South,Small Business,Social,56,57400
C04155,2025-10-06,South,Corporate,Search,58,65700
C04156,2024-02-20,West,Small Business,Social,18,50800
C04157,2025-03-10,Midwest,Consumer,Search,62,35900
C04158,2025-05-28,Northeast,Small Business,Search,63,90800
C04159,2023-08-12,Northeast,Corporate,Referral,38,77900
C04160,2025-04-28,Northeast,Consumer,Social,35,51100
C04161,2025-08-10,South,Consumer,Email,21,45800
C04162,2024-10-31,South,Consumer,Search,33,22000
C04163,2025-09-03,West,Small Business,Social,45,69600
C04164,2024-05-13,Midwest,Small Business,Search,62,95000
C04165,2024-08-04,Northeast,Consumer,Search,67,64100
C04166,2025-10-24,South,Consumer,Search,19,59300
C04167,2024-08-23,West,Consumer,Search,37,71800
C04168,2025-07-11,West,Consumer,Email,40,96600
C04169,2023-06-10,Midwest,Consumer,Referral,32,69300
C04170,2024-02-26,Northeast,Corporate,Social,50,98500
C04171,2025-07-29,South,Small Business,Search,40,91200
C04172,2025-11-13,South,Consumer,Social,32,59900
C04173,2023-12-21,South,Consumer,Search,39,30600
C04174,2025-02-16,Northeast,Small Business,Social,50,79400
C04175,2024-09-01,Northeast,Small Business,Email,54,77300
C04176,2023-01-18,West,Consumer,Email,36,101700
C04177,2024-09-11,Midwest,Consumer,Referral,49,94200
C04178,2023-01-27,Northeast,Small Business,Search,55,71700
C04179,2025-11-02,South,Corporate,Social,35,99000
C04180,2025-08-25,Northeast,Corporate,Search,45,113300
C04181,2024-08-16,Midwest,Small Business,Email,23,50700
C04182,2024-07-24,South,Consumer,Social,52,69400
C04183,2023-07-18,West,Consumer,Social,43,61200
C04184,2023-12-06,Midwest,Consumer,Social,24,52600
C04185,2025-06-30,Northeast,Consumer,Search,39,87100
C04186,2024-06-18,South,Consumer,Social,20,58500
C04187,2024-12-10,Midwest,Consumer,Social,65,78800
C04188,2023-04-03,West,Consumer,Search,41,71700
C04189,2023-10-15,West,Consumer,Email,34,38200
C04190,2023-02-09,Northeast,Consumer,Email,35,80700
C04191,2024-01-08,Midwest,Consumer,Search,51,78400
C04192,2024-09-07,Northeast,Consumer,Social,32,34100
C04193,2024-12-08,South,Consumer,Social,20,38500
C04194,2024-02-14,West,Consumer,Referral,22,58100
C04195,2025-03-01,West,Corporate,Referral,30,104500
C04196,2024-11-22,West,Corporate,Search,26,98200
C04197,2023-09-27,South,Consumer,Search,50,94900
C04198,2024-12-09,West,Consumer,Social,35,93900
C04199,2024-08-03,Midwest,Small Business,Referral,43,89800
C04200,2024-10-10,South,Small Business,Email,32,98000
C04201,2024-12-20,South,Consumer,Social,61,41900
C04202,2024-05-14,West,Corporate,Search,37,116200
C04203,2025-06-21,Northeast,Small Business,Email,44,62200
C04204,2025-06-18,West,Consumer,Search,19,50600
C04205,2023-11-11,Northeast,Corporate,Email,49,99700
C04206,2023-04-10,South,Consumer,Referral,32,73400
C04207,2025-05-25,Northeast,Small Business,Email,43,87200
C04208,2025-08-11,Northeast,Small Business,Referral,38,133300
C04209,2024-09-11,Northeast,Consumer,Email,45,22000
C04210,2024-02-05,Northeast,Small Business,Search,40,61800
C04211,2024-09-03,South,Consumer,Social,41,37600
C04212,2023-01-23,West,Consumer,Email,57,93200
C04213,2024-05-20,West,Corporate,Social,18,157900
C04214,2023-12-06,West,Corporate,Referral,54,57400
C04215,2024-04-19,West,Consumer,Social,39,81600
C04216,2024-09-06,Midwest,Small Business,Search,26,103200
C04217,2023-06-25,South,Consumer,Search,29,69900
C04218,2025-07-19,South,Corporate,Search,43,55500
C04219,2023-04-27,Northeast,Corporate,Search,56,114100
C04220,2025-10-28,Northeast,Consumer,Search,18,22000
C04221,2024-07-15,South,Consumer,Search,54,98800
C04222,2025-03-27,Midwest,Consumer,Referral,30,22000
C04223,2023-03-03,Northeast,Consumer,Search,27,51800
C04224,2024-12-28,South,Consumer,Search,50,49300
C04225,2024-03-24,South,Consumer,Social,51,22000
C04226,2023-04-14,Northeast,Consumer,Search,36,22000
C04227,2024-04-28,Midwest,Small Business,Email,28,84800
C04228,2025-02-13,South,Corporate,Referral,36,121800
C04229,2023-10-09,Midwest,Consumer,Email,36,114500
C04230,2023-04-09,Midwest,Small Business,Search,18,74500
C04231,2024-04-14,West,Consumer,Referral,50,29100
C04232,2025-03-25,Northeast,Corporate,Social,31,38800
C04233,2025-05-07,Midwest,Corporate,Search,59,128900
C04234,2024-04-01,Midwest,Corporate,Search,39,76300
C04235,2023-09-26,Midwest,Consumer,Email,37,119200
C04236,2024-04-14,West,Corporate,Search,38,92100
C04237,2023-02-28,West,Consumer,Social,30,79100
C04238,2025-03-07,West,Consumer,Social,40,114500
C04239,2025-07-08,South,Small Business,Search,45,40900
C04240,2025-03-31,West,Consumer,Social,64,65700
C04241,2024-05-30,South,Consumer,Search,36,91100
C04242,2024-03-02,South,Consumer,Search,42,48000
C04243,2023-03-18,South,Corporate,Search,19,131500
C04244,2025-02-20,Northeast,Consumer,Search,57,
C04245,2024-02-04,West,Consumer,Email,58,44300
C04246,2024-08-08,West,Small Business,Search,39,
C04247,2025-09-11,Northeast,Corporate,Referral,45,119900
C04248,2023-10-14,South,Corporate,Social,42,98500
C04249,2024-10-31,West,Consumer,Referral,39,82400
C04250,2023-08-31,South,Consumer,Email,39,73100
C04251,2024-01-03,Midwest,Consumer,Search,41,26800
C04252,2023-12-31,Northeast,Corporate,Search,44,114200
C04253,2024-04-20,West,Small Business,Email,34,95400
C04254,2025-05-26,South,Consumer,Search,44,62400
C04255,2023-01-03,Northeast,Consumer,Search,27,58900
C04256,2025-09-29,South,Consumer,Search,40,114400
C04257,2025-07-06,West,Small Business,Search,48,120100
C04258,2023-09-10,Northeast,Consumer,Search,39,77300
C04259,2025-06-21,Midwest,Corporate,Search,22,89500
C04260,2025-11-15,South,Consumer,Search,47,64800
C04261,2025-07-11,Midwest,Small Business,Social,42,112300
C04262,2024-08-15,Northeast,Consumer,Social,35,
C04263,2023-08-19,Northeast,Small Business,Social,28,67000
C04264,2024-06-19,West,Consumer,Social,31,49800
C04265,2025-01-02,West,Corporate,Search,32,124600
C04266,2023-05-04,West,Consumer,Search,40,44400
C04267,2025-02-14,West,Corporate,Search,25,114400
C04268,2025-01-10,Northeast,Consumer,Referral,63,22000
C04269,2024-02-23,South,Consumer,Search,49,68900
C04270,2023-09-05,South,Consumer,Search,44,73800
C04271,2023-03-29,West,Consumer,Search,39,91400
C04272,2025-02-27,West,Consumer,Referral,52,55900
C04273,2023-01-10,South,Consumer,Search,25,74000
C04274,2025-09-01,South,Corporate,Social,47,150300
C04275,2023-04-01,Midwest,Corporate,Search,39,115200
C04276,2023-11-04,Midwest,Corporate,Email,37,77600
C04277,2024-12-19,Northeast,Consumer,Search,48,67100
C04278,2024-08-03,West,Corporate,Social,41,100600
C04279,2024-08-05,West,Corporate,Search,48,86900
C04280,2023-03-27,South,Corporate,Email,38,57200
C04281,2024-12-23,West,Small Business,Search,58,104900
C04282,2025-10-27,West,Small Business,Referral,57,81100
C04283,2023-05-05,Northeast,Consumer,Email,18,25200
C04284,2023-10-22,Midwest,Consumer,Search,76,53100
C04285,2023-08-02,South,Consumer,Social,42,95600
C04286,2025-09-14,West,Corporate,Email,41,98100
C04287,2025-03-06,Northeast,Consumer,Email,46,27200
C04288,2023-10-16,Northeast,Consumer,Social,43,72400
C04289,2023-09-08,South,Corporate,Social,59,74300
C04290,2024-06-02,West,Consumer,Search,43,70300
C04291,2025-07-31,South,Consumer,Search,49,47200
C04292,2023-03-05,Midwest,Consumer,Social,26,72000
C04293,2023-05-28,Midwest,Consumer,Social,46,23100
C04294,2025-06-29,South,Small Business,Email,40,85600
C04295,2023-08-26,South,Consumer,Email,30,31400
C04296,2024-08-07,Midwest,Consumer,Social,22,130900
C04297,2024-05-30,West,Small Business,Search,34,62500
C04298,2023-03-10,Northeast,Corporate,Referral,60,119000
C04299,2024-09-25,South,Consumer,Search,38,99600
C04300,2024-02-13,Midwest,Small Business,Search,24,127900
C04301,2024-02-09,South,Corporate,Email,36,95700
C04302,2025-10-30,Northeast,Consumer,Search,45,61400
C04303,2025-01-26,South,Corporate,Social,38,71400
C04304,2023-01-11,South,Corporate,Social,52,90000
C04305,2024-01-28,West,Consumer,Email,35,54800
C04306,2025-10-21,South,Consumer,Email,33,70400
C04307,2024-02-13,West,Small Business,Social,39,90300
C04308,2023-07-27,West,Consumer,Social,37,81700
C04309,2024-08-30,West,Corporate,Search,39,119400
C04310,2023-03-12,South,Small Business,Search,50,52100
C04311,2024-09-27,South,Consumer,Search,44,121700
C04312,2023-10-30,South,Consumer,Search,61,67900
C04313,2025-02-16,Northeast,Corporate,Search,45,90300
C04314,2023-10-24,West,Consumer,Email,51,29000
C04315,2025-04-01,South,Consumer,Search,26,57200
C04316,2025-01-13,Midwest,Corporate,Email,40,
C04317,2023-08-27,West,Consumer,Email,68,22000
C04318,2025-03-27,West,Consumer,Social,40,54200
C04319,2025-04-04,Midwest,Corporate,Search,46,
C04320,2024-10-28,West,Small Business,Search,21,104900
C04321,2023-10-01,South,Consumer,Search,37,22000
C04322,2025-02-14,West,Small Business,Search,23,75400
C04323,2024-11-25,West,Consumer,Email,33,65400
C04324,2025-06-29,South,Corporate,Search,52,85700
C04325,2025-07-07,South,Consumer,Email,18,45000
C04326,2023-09-08,South,Small Business,Social,32,72800
C04327,2023-08-11,South,Consumer,Social,53,47000
C04328,2023-08-29,South,Corporate,Social,42,89000
C04329,2024-02-03,Northeast,Corporate,Referral,34,137700
C04330,2024-07-04,West,Consumer,Search,37,75100
C04331,2025-04-05,Northeast,Consumer,Email,38,63600
C04332,2023-04-06,South,Consumer,Referral,24,57200
C04333,2023-12-24,Midwest,Corporate,Social,27,71400
C04334,2024-03-11,Northeast,Small Business,Email,63,75000
C04335,2025-09-19,Midwest,Consumer,Search,22,94800
C04336,2025-05-21,West,Consumer,Referral,27,41400
C04337,2023-12-18,South,Corporate,Referral,41,99100
C04338,2025-04-02,South,Corporate,Search,41,127200
C04339,2025-07-23,Northeast,Consumer,Email,27,87800
C04340,2023-11-30,South,Consumer,Referral,43,
C04341,2023-01-18,West,Corporate,Referral,39,91700
C04342,2023-11-23,South,Small Business,Social,31,35300
C04343,2025-03-29,South,Consumer,Social,60,89700
C04344,2025-02-20,Northeast,Consumer,Search,49,57400
C04345,2023-09-02,West,Consumer,Email,37,84200
C04346,2025-10-24,South,Consumer,Referral,18,22000
C04347,2023-12-30,South,Small Business,Referral,38,98700
C04348,2024-02-05,South,Consumer,Referral,38,23700
C04349,2023-08-30,South,Consumer,Social,34,118300
C04350,2025-10-31,Northeast,Consumer,Social,28,71000
C04351,2024-04-04,West,Corporate,Referral,42,119400
C04352,2023-04-11,Midwest,Consumer,Email,31,27400
C04353,2023-07-24,West,Corporate,Search,42,96800
C04354,2023-03-05,South,Consumer,Email,32,22000
C04355,2024-02-05,South,Small Business,Search,64,61100
C04356,2024-12-27,Northeast,Small Business,Search,51,82500
C04357,2024-11-29,West,Consumer,Referral,40,
C04358,2024-01-20,Northeast,Consumer,Search,46,28700
C04359,2023-11-27,West,Corporate,Email,18,99900
C04360,2024-03-17,South,Small Business,Search,27,54600
C04361,2024-08-10,Northeast,Consumer,Search,42,
