order_id,customer_id,order_date,status,discount_pct,shipping_cost
O018456,C03758,2025-06-29,Completed,0.2,13.65
O018457,C02402,2025-07-11,Completed,0.2,11.2
O018458,C00606,2025-04-24,Completed,0.1,1.89
O018459,C00421,2025-04-07,Completed,0.15,14.05
O018460,C03842,2024-05-25,Completed,0.15,7.63
O018461,C02859,2025-10-28,Completed,0.15,10.83
O018462,C01013,2024-07-01,Completed,0.3,11.61
O018463,C02157,2025-02-18,Completed,0.15,13.4
O018464,C03455,2025-11-12,Completed,0.2,11.78
O018465,C04314,2024-12-11,Completed,0.2,11.01
O018466,C01677,2024-09-26,Completed,0.1,11.06
O018467,C03140,2025-08-10,Completed,0.15,14.55
O018468,C01361,2025-12-07,Returned,0.2,15.81
O018469,C03404,2025-02-15,Cancelled,0.1,18.3
O018470,C03289,2025-08-09,Completed,0,10.48
O018471,C01182,2025-04-20,Completed,0.05,10.16
O018472,C03563,2024-10-13,Completed,0.15,11.79
O018473,C01445,2025-10-18,Completed,0.05,12.95
O018474,C04297,2024-12-16,Completed,0.2,17.87
O018475,C00072,2025-10-20,Returned,0.1,8.84
O018476,C02826,2025-09-14,Completed,0.05,16.74
O018477,C01387,2025-06-16,Completed,0.05,15.1
O018478,C02119,2024-07-12,Completed,0.15,11.36
O018479,C01400,2025-07-05,Completed,0.2,6.32
O018480,C02470,2024-02-13,Completed,0.15,14.72
O018481,C02342,2025-02-27,Completed,0.2,10.72
O018482,C03392,2024-08-28,Returned,0.05,8.77
O018483,C01312,2024-12-07,Completed,0.15,11.18
O018484,C03823,2025-04-07,Cancelled,0,14.15
O018485,C04374,2025-05-04,Completed,0.15,8.23
O018486,C03494,2024-11-18,Completed,0.2,9.24
O018487,C00137,2025-10-23,Completed,0.15,12.43
O018488,C03368,2025-06-12,Completed,0.3,12.76
O018489,C04524,2024-09-20,Completed,0.2,7.85
O018490,C00637,2024-11-10,Completed,0,1.12
O018491,C00594,2025-11-04,Completed,0.2,14.74
O018492,C03435,2024-09-29,Completed,0.2,13.54
O018493,C00888,2024-10-25,Completed,0.2,7.7
O018494,C03260,2024-08-20,Completed,0.2,12
O018495,C01423,2025-12-15,Cancelled,0.2,9.59
O018496,C02335,2025-06-17,Completed,0.2,16.85
O018497,C01305,2024-05-28,Completed,0,5.02
O018498,C03478,2024-02-08,Completed,0.1,17.17
O018499,C02650,2024-03-22,Completed,0.1,10.48
O018500,C00097,2024-06-02,Returned,0,5.34
O018501,C03135,2024-12-01,Completed,0,15.17
O018502,C03752,2025-02-28,Completed,0.05,15.42
O018503,C03432,2024-11-29,Completed,0,7.16
O018504,C04616,2024-03-04,Completed,0,12.52
O018505,C04541,2024-04-02,Completed,0.1,11.88
O018506,C01509,2025-07-31,Completed,0.2,9
O018507,C01532,2025-11-18,Completed,0.1,21.53
O018508,C03854,2024-10-16,Completed,0.15,14.43
O018509,C00870,2025-09-04,Completed,0.05,10.76
O018510,C03884,2024-03-28,Completed,0.3,13.36
O018511,C03278,2025-05-23,Completed,0,10.64
O018512,C03795,2024-10-24,Completed,0,13.76
O018513,C00504,2024-01-13,Completed,0.1,9.43
O018514,C04611,2024-01-19,Completed,0,13.99
O018515,C03563,2025-08-25,Completed,0,13.42
O018516,C02079,2025-05-04,Returned,0.1,13.25
O018517,C00531,2024-08-04,Returned,0.05,0.18
O018518,C03460,2025-07-21,Completed,0.1,9.78
O018519,C03600,2024-04-16,Completed,0.15,14.7
O018520,C00688,2025-11-03,Completed,0.2,14.03
O018521,C01372,2025-10-05,Completed,0.15,18.06
O018522,C03448,2024-09-28,Completed,0,13.63
O018523,C01847,2025-05-01,Completed,0.2,3.97
O018524,C03592,2024-02-07,Completed,0.1,16.87
O018525,C01737,2025-06-15,Completed,0.2,11.68
O018526,C02421,2025-08-30,Completed,0.15,15.22
O018527,C03307,2024-08-07,Cancelled,0,12.84
O018528,C02872,2025-10-24,Completed,0.2,16.61
O018529,C04456,2025-09-26,Completed,0.05,10.71
O018530,C00965,2025-08-29,Completed,0,12.62
O018531,C02942,2024-05-10,Completed,0,8.59
O018532,C04539,2025-05-08,Completed,0,18.38
O018533,C01540,2024-06-21,Completed,0.05,18.59
O018534,C04441,2025-10-10,Completed,0.2,12.38
O018535,C03609,2025-01-05,Completed,0,7.73
O018536,C03154,2024-11-16,Cancelled,0.2,6.7
O018537,C04101,2025-07-01,Completed,0.2,14.16
O018538,C03947,2024-02-09,Completed,0,12.35
O018539,C01267,2025-11-02,Completed,0.15,11.67
O018540,C03176,2025-04-27,Completed,0.15,9.94
O018541,C02925,2025-02-06,Completed,0.05,22.64
O018542,C04017,2024-01-25,Completed,0,7.24
O018543,C00877,2024-04-30,Completed,0.1,11.25
O018544,C03963,2025-01-26,Completed,0.15,8.6
O018545,C02341,2025-09-16,Completed,0.2,11.79
O018546,C01661,2025-01-01,Cancelled,0,17.59
O018547,C01510,2024-03-20,Completed,0,21.45
O018548,C01362,2024-04-29,Completed,0.2,6.47
O018549,C02607,2024-11-16,Completed,0.05,15.88
O018550,C03180,2025-07-17,Completed,0.2,15.41
O018551,C00529,2025-03-07,Completed,0.2,9.8
O018552,C01085,2025-08-07,Completed,0.1,6.99
O018553,C00439,2025-06-11,Completed,0.2,12.1
O018554,C01220,2025-07-24,Completed,0.15,10.63
O018555,C04018,2024-03-18,Completed,0.2,19.58
O018556,C02683,2025-09-09,Completed,0.05,10.43
O018557,C04471,2024-08-08,Returned,0.2,15.84
O018558,C02983,2025-07-13,Completed,0.15,6.16
O018559,C01880,2024-09-09,Completed,0.15,10.21
O018560,C03428,2025-07-03,Completed,0.2,7.89
O018561,C03543,2025-11-19,Completed,0.15,16.29
O018562,C00725,2025-11-22,Completed,0.1,6.5
O018563,C03813,2024-11-12,Completed,0.15,12.87
O018564,C02551,2024-10-05,Completed,0.1,19.32
O018565,C02460,2024-07-24,Completed,0.05,9.67
O018566,C02599,2024-11-01,Cancelled,0,6.61
O018567,C03529,2024-09-11,Completed,0.3,12.88
O018568,C00368,2024-04-17,Completed,0.1,12.96
O018569,C02486,2024-09-04,Completed,0.15,10.14
O018570,C04280,2024-09-10,Cancelled,0,6.78
O018571,C02926,2024-12-27,Completed,0,12.19
O018572,C02896,2024-06-26,Completed,0.15,13.02
O018573,C02537,2025-03-19,Completed,0,9.95
O018574,C04140,2025-04-19,Completed,0.1,6.28
O018575,C02780,2024-02-10,Completed,0.15,9.88
O018576,C03625,2024-01-14,Completed,0.05,12.66
O018577,C00757,2025-06-04,Completed,0.2,5.36
O018578,C03523,2025-07-13,Completed,0.2,17.07
O018579,C02762,2025-02-18,Returned,0.15,19.29
O018580,C04635,2025-03-13,Completed,0.2,11.85
O018581,C03204,2024-05-26,Completed,0.2,9.03
O018582,C04608,2024-03-06,Completed,0.2,8.46
O018583,C02861,2025-04-03,Completed,0.2,6.64
O018584,C01160,2025-04-13,Completed,0.2,12.84
O018585,C04568,2024-10-09,Returned,0.15,9.35
O018586,C00874,2025-03-24,Completed,0,6.86
O018587,C02470,2024-08-11,Completed,0.05,9.22
O018588,C02929,2024-07-03,Cancelled,0.2,5.03
O018589,C01205,2025-05-26,Completed,0.15,9.85
O018590,C03839,2025-12-25,Completed,0,6.21
O018591,C03683,2025-03-10,Completed,0.2,8.65
O018592,C01415,2025-12-06,Cancelled,0.2,8.04
O018593,C01220,2025-04-05,Cancelled,0,6.28
O018594,C04304,2025-04-08,Cancelled,0.3,11.75
O018595,C02341,2024-12-06,Completed,0.15,13.28
O018596,C01554,2024-12-01,Completed,0.2,16.98
O018597,C04568,2025-04-26,Completed,0.1,6.13
O018598,C01610,2025-10-16,Completed,0,8.22
O018599,C03786,2024-03-04,Completed,0,10.13
O018600,C04415,2024-10-22,Completed,0.1,7.02
O018601,C03349,2024-06-20,Completed,0.15,13.17
O018602,C03251,2025-03-05,Completed,0.2,13.16
O018603,C03157,2025-01-22,Returned,0.2,15.71
O018604,C00428,2024-06-11,Completed,0.1,13.53
O018605,C02909,2024-02-02,Completed,0.15,18.19
O018606,C00723,2025-02-10,Completed,0,14.98
O018607,C04629,2024-12-21,Returned,0.15,14.67
O018608,C04466,2024-07-10,Completed,0.1,20.88
O018609,C03802,2025-10-07,Completed,0.1,18.05
O018610,C03378,2025-10-14,Completed,0.1,17.28
O018611,C01739,2025-08-07,Completed,0.2,12.23
O018612,C04060,2025-01-06,Completed,0.1,7.75
O018613,C03268,2025-03-16,Completed,0,9.37
O018614,C02361,2024-02-03,Completed,0,0
O018615,C00393,2024-09-21,Completed,0.15,7.03
O018616,C03101,2025-08-26,Completed,0.1,9.61
O018617,C01514,2024-04-26,Completed,0.15,19.19
O018618,C01163,2025-07-27,Completed,0.1,10.78
O018619,C02361,2025-12-09,Cancelled,0.05,11.15
O018620,C03607,2025-11-16,Completed,0.05,14.64
O018621,C01895,2024-06-16,Completed,0.2,12.63
O018622,C02483,2025-07-06,Completed,0.2,6.93
O018623,C03312,2024-11-21,Completed,0.2,15.19
O018624,C04229,2025-11-28,Completed,0.3,12.76
O018625,C03832,2025-06-21,Completed,0.15,15.83
O018626,C03317,2025-02-24,Completed,0.2,6.08
O018627,C03146,2024-08-23,Completed,0.2,12.92
O018628,C02116,2025-08-20,Completed,0.3,3.32
O018629,C03115,2024-03-21,Completed,0.2,7.49
O018630,C03153,2025-02-22,Returned,0.15,11.82
O018631,C02711,2025-01-23,Completed,0.05,11.53
O018632,C03874,2024-01-20,Completed,0.3,6.69
O018633,C02331,2024-10-05,Completed,0.2,7.01
O018634,C02395,2025-11-28,Completed,0,5.38
O018635,C01708,2024-12-28,Cancelled,0.15,11.49
O018636,C00413,2025-10-28,Completed,0.1,5.48
O018637,C03392,2024-03-05,Completed,0,10.63
O018638,C01882,2024-07-24,Cancelled,0,13.01
O018639,C02210,2025-04-05,Completed,0.2,18.26
O018640,C01607,2025-01-20,Completed,0.1,5.67
O018641,C03237,2025-01-16,Completed,0.2,10.37
O018642,C01274,2024-05-20,Completed,0,4.41
O018643,C01591,2025-01-18,Completed,0.1,1.45
O018644,C01083,2025-01-01,Completed,0.15,9.02
O018645,C01062,2024-07-01,Completed,0.15,14.09
O018646,C02453,2025-03-24,Completed,0.05,12.04
O018647,C00180,2025-03-05,Completed,0.3,15.75
O018648,C04638,2024-02-18,Completed,0.3,5.88
O018649,C03562,2024-06-24,Completed,0.2,11.02
O018650,C02005,2025-03-11,Completed,0,7.77
O018651,C01409,2024-06-19,Completed,0.15,14.01
O018652,C00433,2025-05-08,Completed,0.1,10.4
O018653,C01870,2025-07-23,Completed,0.05,6.65
O018654,C01601,2025-08-10,Completed,0.15,6.66
O018655,C01017,2024-03-22,Completed,0,8.76
O018656,C04098,2024-02-23,Completed,0.05,14.84
O018657,C00781,2024-07-27,Completed,0.1,3.43
O018658,C01419,2024-02-12,Completed,0.2,18.41
O018659,C02812,2025-05-01,Completed,0.2,13.78
O018660,C02594,2025-12-21,Cancelled,0.05,12.35
O018661,C02559,2024-09-07,Completed,0.3,11.17
O018662,C03958,2024-01-17,Completed,0.2,15
O018663,C03949,2025-10-26,Completed,0.05,11.33
O018664,C02673,2024-11-26,Completed,0.3,14.35
O018665,C00193,2025-05-18,Returned,0.1,8.8
O018666,C03821,2025-02-01,Completed,0.1,12.26
O018667,C03513,2024-07-01,Cancelled,0.3,9.65
O018668,C02462,2024-05-08,Completed,0.15,9.87
O018669,C03193,2025-12-21,Completed,0,12.68
O018670,C00146,2025-08-29,Completed,0.2,8.6
O018671,C00961,2025-02-02,Cancelled,0.3,14.9
O018672,C02606,2025-03-06,Cancelled,0.2,4.96
O018673,C02456,2025-09-12,Completed,0.15,13.63
O018674,C04336,2025-03-09,Completed,0.2,4.65
O018675,C02143,2024-04-06,Completed,0.2,4.88
O018676,C03397,2024-12-16,Completed,0.15,15.8
O018677,C04069,2024-01-14,Returned,0,9.07
O018678,C02619,2024-11-19,Completed,0.2,3.84
O018679,C02681,2024-12-01,Completed,0,3.34
O018680,C03167,2025-01-03,Completed,0.05,12.78
O018681,C02551,2025-07-20,Completed,0.15,11.26
O018682,C01843,2025-10-14,Returned,0.15,21.05
O018683,C01622,2024-08-20,Completed,0,21.82
O018684,C03709,2025-10-13,Completed,0.3,10.91
O018685,C04164,2024-09-09,Completed,0,9.03
O018686,C02816,2025-01-28,Completed,0.15,15.35
O018687,C00099,2024-01-05,Completed,0.1,11.31
O018688,C00103,2024-08-26,Completed,0.15,13.37
O018689,C02653,2024-05-03,Completed,0.1,9.09
O018690,C02953,2024-10-15,Completed,0.1,11.76
O018691,C04323,2024-09-06,Completed,0.15,21.15
O018692,C00382,2024-05-24,Completed,0.3,14.31
O018693,C03243,2024-05-29,Completed,0,7.3
O018694,C03197,2024-05-31,Cancelled,0.1,8.29
O018695,C00456,2024-02-27,Cancelled,0.05,7.1
O018696,C01997,2024-09-21,Completed,0.2,3.9
O018697,C03057,2024-03-08,Completed,0.2,3.66
O018698,C02462,2025-09-07,Completed,0.15,7.4
O018699,C00502,2024-11-08,Completed,0,16.15
O018700,C02486,2025-09-10,Completed,0,17.65
O018701,C00903,2025-06-23,Returned,0.1,6
O018702,C02178,2025-10-22,Completed,0.2,18.21
O018703,C03235,2024-09-27,Completed,0.15,7.84
O018704,C04457,2025-03-10,Completed,0.15,7.9
O018705,C01937,2025-08-12,Completed,0.3,15.1
O018706,C04510,2025-11-17,Completed,0.15,12.8
O018707,C01110,2024-08-29,Completed,0.15,14.27
O018708,C01860,2025-05-29,Completed,0,16.18
O018709,C03504,2025-12-21,Completed,0.1,6.71
O018710,C02085,2025-03-27,Completed,0.15,13.58
O018711,C04058,2024-12-23,Completed,0.1,6.52
O018712,C03042,2024-05-03,Completed,0.1,19.03
O018713,C03287,2025-01-28,Completed,0.15,10.96
O018714,C02635,2025-01-25,Completed,0.2,11.88
O018715,C00613,2024-10-25,Completed,0.1,6.09
O018716,C02740,2024-08-04,Completed,0.1,5.26
O018717,C01393,2024-02-28,Completed,0.1,23.13
O018718,C03566,2024-11-17,Completed,0.1,6.9
O018719,C02690,2024-05-28,Completed,0.1,10.48
O018720,C03497,2024-07-04,Completed,0.1,23.5
O018721,C03670,2025-12-03,Completed,0.2,7.15
O018722,C01542,2024-12-26,Completed,0.15,2.25
O018723,C04280,2024-10-26,Completed,0.2,11.23
O018724,C03483,2025-11-25,Completed,0.05,11.15
O018725,C02124,2024-06-04,Completed,0.1,5.31
O018726,C03509,2025-05-05,Completed,0.1,9
O018727,C02920,2024-06-03,Completed,0,11.76
O018728,C00944,2025-10-25,Completed,0.2,0.82
O018729,C03427,2024-04-21,Completed,0.2,6.86
O018730,C03892,2024-09-22,Cancelled,0.05,11.89
O018731,C00455,2024-09-15,Completed,0.2,11
O018732,C04217,2024-11-26,Completed,0.2,22.03
O018733,C02301,2024-08-21,Completed,0,12.11
O018734,C04202,2025-08-31,Completed,0,14.43
O018735,C03132,2025-05-20,Completed,0.1,5.78
O018736,C02307,2024-08-28,Completed,0.2,10.23
O018737,C03686,2025-06-12,Returned,0,11.41
O018738,C00396,2025-06-02,Completed,0.15,3.74
O018739,C02887,2024-04-11,Completed,0.1,3.51
O018740,C04021,2024-09-11,Completed,0.2,8.05
O018741,C03395,2025-10-21,Completed,0.2,6.06
O018742,C00788,2024-11-08,Completed,0,8.21
O018743,C00903,2024-10-25,Completed,0.1,1.28
O018744,C00351,2025-05-26,Completed,0,10.74
O018745,C03244,2025-02-22,Cancelled,0.15,9.72
O018746,C04497,2025-12-08,Completed,0.15,10.75
O018747,C02019,2024-01-05,Completed,0.1,3.9
O018748,C01547,2024-11-26,Completed,0.3,12.58
O018749,C00654,2024-08-10,Completed,0.2,4.47
O018750,C00492,2024-05-24,Completed,0.2,0.94
O018751,C01184,2025-03-11,Completed,0.15,7.27
O018752,C01422,2024-11-12,Cancelled,0.15,11.98
O018753,C02842,2025-09-12,Completed,0.15,5.52
O018754,C03523,2024-06-17,Completed,0.2,13.8
O018755,C03005,2024-04-05,Completed,0,7.89
O018756,C00947,2025-01-15,Completed,0.1,20.47
O018757,C03456,2024-11-10,Cancelled,0.15,7.79
O018758,C02603,2024-08-08,Completed,0,12.2
O018759,C02099,2025-12-10,Completed,0,4.61
O018760,C02905,2025-11-07,Completed,0.15,16.35
O018761,C04128,2024-10-25,Completed,0.15,8.67
O018762,C03028,2025-11-30,Completed,0.1,21.22
O018763,C01452,2024-07-21,Completed,0.05,11.91
O018764,C02908,2025-02-09,Completed,0.1,18.02
O018765,C04648,2024-03-15,Completed,0,10.84
O018766,C01539,2025-09-07,Completed,0,14.47
O018767,C02175,2025-11-27,Completed,0.3,7.55
O018768,C03870,2024-05-27,Completed,0,7.88
O018769,C02041,2024-03-11,Completed,0.05,12.74
O018770,C04649,2025-08-28,Completed,0.2,7.06
O018771,C02954,2025-12-21,Completed,0.1,4.08
O018772,C03792,2024-10-09,Completed,0.1,4.48
O018773,C00261,2024-07-14,Completed,0.1,14.06
O018774,C00375,2024-04-22,Completed,0.2,12.59
O018775,C03675,2025-05-19,Returned,0.2,18.21
O018776,C04498,2025-01-01,Completed,0.1,4.11
O018777,C03199,2025-05-22,Completed,0.05,11.07
O018778,C02862,2024-08-03,Completed,0,3.76
O018779,C01448,2024-06-23,Completed,0.1,9.55
O018780,C01790,2025-01-28,Completed,0,13.33
O018781,C02681,2025-03-25,Completed,0.15,7.42
O018782,C03445,2025-08-27,Completed,0.2,7.59
O018783,C03968,2025-06-26,Completed,0,9.94
O018784,C03408,2025-12-13,Completed,0.2,15.61
O018785,C03250,2024-08-16,Completed,0.05,15.01
O018786,C03243,2025-05-11,Completed,0.15,11.34
O018787,C01954,2025-10-17,Completed,0.1,9.5
O018788,C01306,2025-05-28,Completed,0,9.27
O018789,C02782,2024-05-04,Completed,0.05,11.79
O018790,C02340,2025-12-10,Completed,0.1,15.76
O018791,C03448,2024-06-28,Completed,0.2,10.58
O018792,C03569,2025-06-22,Completed,0.05,15.91
O018793,C02437,2025-07-13,Completed,0.3,12.74
O018794,C00843,2024-10-13,Completed,0.05,11.06
O018795,C01071,2025-08-16,Completed,0,11.03
O018796,C03295,2024-12-31,Completed,0.3,4.37
O018797,C00568,2024-05-07,Completed,0.15,12.71
O018798,C02733,2024-06-12,Completed,0.3,14.02
O018799,C03863,2024-02-29,Completed,0.05,4.73
O018800,C02834,2025-09-17,Completed,0,14.08
O018801,C04130,2024-01-03,Completed,0.2,8.13
O018802,C01791,2025-06-09,Completed,0.15,12.64
O018803,C02975,2025-05-04,Completed,0.2,11.63
O018804,C03506,2025-09-02,Returned,0.05,5.6
O018805,C00633,2025-11-09,Completed,0.1,22.14
O018806,C00547,2024-10-15,Completed,0.1,21.35
O018807,C03761,2025-06-03,Completed,0,12.36
O018808,C01879,2025-02-26,Completed,0.15,13.17
O018809,C02186,2025-07-11,Completed,0,6.96
O018810,C02968,2024-01-09,Completed,0,11.9
O018811,C00808,2025-02-06,Completed,0,15.92
O018812,C04461,2025-11-16,Completed,0.1,11.82
O018813,C01839,2025-01-24,Cancelled,0.1,6.27
O018814,C03851,2025-08-14,Completed,0.2,14.19
O018815,C01281,2024-09-21,Completed,0.2,4.71
O018816,C02517,2025-01-18,Completed,0,8.12
O018817,C03665,2024-07-17,Cancelled,0,8.98
O018818,C02240,2024-05-05,Completed,0.1,10.22
O018819,C04147,2024-03-13,Cancelled,0.1,14.42
O018820,C02542,2024-10-05,Completed,0.1,5.76
O018821,C00885,2024-11-22,Completed,0.05,10.91
O018822,C03827,2024-04-24,Completed,0.2,10.42
O018823,C00341,2024-07-24,Completed,0.2,10.53
O018824,C01162,2025-04-05,Returned,0.15,14.46
O018825,C02471,2024-05-28,Completed,0.15,19.43
O018826,C00478,2024-04-24,Completed,0.2,17.23
O018827,C03339,2024-11-03,Completed,0.15,10.18
O018828,C00905,2025-08-05,Completed,0.15,10.05
O018829,C03530,2024-12-16,Completed,0.15,6.07
O018830,C00196,2025-04-01,Completed,0.2,8
O018831,C00152,2024-03-05,Completed,0,7.49
O018832,C03860,2024-08-28,Completed,0.1,11.9
O018833,C03628,2024-05-02,Completed,0,3.98
O018834,C01866,2025-11-20,Cancelled,0.1,5.32
O018835,C02749,2025-03-30,Completed,0.15,18.28
O018836,C01555,2025-03-10,Cancelled,0,5.19
O018837,C00101,2024-01-26,Completed,0.3,17.87
O018838,C00677,2024-12-15,Completed,0.3,4.27
O018839,C00255,2025-10-14,Returned,0.15,8.84
O018840,C01425,2025-11-22,Completed,0.3,13.19
O018841,C01385,2024-04-24,Returned,0.3,7.77
O018842,C01878,2025-05-21,Completed,0.2,11.97
O018843,C03673,2024-02-02,Completed,0.1,14.99
O018844,C03501,2025-10-19,Completed,0.2,8.28
O018845,C01665,2024-08-02,Completed,0,5.03
O018846,C02038,2025-09-16,Completed,0.15,11.03
O018847,C04608,2024-07-19,Completed,0.2,12.91
O018848,C02582,2025-04-28,Completed,0.15,5.28
O018849,C04447,2024-04-26,Completed,0.1,13.87
O018850,C02458,2025-05-19,Completed,0.15,11.88
O018851,C00858,2024-04-12,Completed,0.3,10.76
O018852,C00426,2025-01-06,Completed,0.2,6.61
O018853,C03797,2025-01-23,Completed,0.15,14.84
O018854,C04352,2025-05-03,Completed,0.05,12.37
O018855,C03365,2025-12-16,Completed,0.05,6.1
O018856,C04418,2024-03-17,Cancelled,0.2,10.96
O018857,C00164,2024-10-17,Completed,0.2,5.98
O018858,C01297,2024-01-26,Completed,0.15,8.78
O018859,C04002,2025-02-19,Completed,0.1,12.22
O018860,C02795,2024-05-05,Completed,0.2,4.95
O018861,C04619,2025-09-15,Completed,0.3,8.92
O018862,C02241,2025-07-04,Completed,0.2,15.16
O018863,C03073,2024-02-09,Completed,0.15,9.57
O018864,C03236,2025-12-10,Cancelled,0.2,13.43
O018865,C02013,2024-05-19,Completed,0.3,8.37
O018866,C02226,2024-06-17,Completed,0.2,16.97
O018867,C03313,2024-03-04,Completed,0.1,16.87
O018868,C03529,2024-06-24,Completed,0.1,9.75
O018869,C03555,2025-07-27,Completed,0.2,12.19
O018870,C02695,2024-07-08,Completed,0,14.74
O018871,C04617,2025-08-10,Completed,0.15,13.31
O018872,C02059,2024-05-29,Cancelled,0.2,5.77
O018873,C03579,2024-10-24,Completed,0.05,4.5
O018874,C00533,2025-01-18,Completed,0,7.6
O018875,C02397,2024-07-12,Completed,0,15.23
O018876,C03581,2025-11-13,Completed,0.2,5.71
O018877,C00624,2024-10-18,Completed,0.1,16.59
O018878,C03763,2025-02-13,Completed,0.15,7.61
O018879,C00407,2024-02-15,Completed,0.15,10.28
O018880,C03373,2024-01-18,Completed,0.1,16.27
O018881,C03437,2024-11-27,Completed,0.1,12.6
O018882,C00308,2024-04-18,Completed,0,8.9
O018883,C03762,2024-07-18,Completed,0,11.53
O018884,C02066,2024-06-18,Completed,0.05,13.99
O018885,C01894,2025-03-01,Completed,0.05,7.86
O018886,C03958,2024-09-21,Completed,0,13.31
O018887,C02429,2024-02-01,Completed,0.1,5.62
O018888,C02634,2024-06-03,Completed,0.2,12.46
O018889,C04607,2024-07-10,Completed,0.1,13.7
O018890,C02006,2025-11-21,Completed,0.3,13.87
O018891,C02375,2024-05-27,Completed,0.2,14.65
O018892,C04067,2024-11-23,Completed,0.1,13.24
O018893,C03569,2024-02-06,Completed,0.2,17.89
O018894,C03092,2024-03-02,Completed,0.15,10.5
O018895,C01040,2025-06-22,Completed,0.15,9.99
O018896,C01205,2025-08-11,Cancelled,0,0
O018897,C01438,2025-02-11,Returned,0.2,15.89
O018898,C03295,2025-02-26,Completed,0.05,10.39
O018899,C01499,2024-09-17,Completed,0.3,1.29
O018900,C03035,2024-05-05,Returned,0.1,10.86
O018901,C04011,2024-04-22,Completed,0,7.52
O018902,C01078,2025-03-02,Completed,0.2,3.16
O018903,C03174,2025-10-28,Completed,0.2,7.16
O018904,C04591,2024-10-28,Completed,0.2,10.28
O018905,C02758,2025-12-24,Completed,0,16.3
O018906,C01797,2025-05-06,Cancelled,0.2,17.7
O018907,C01425,2024-11-22,Completed,0.1,9.46
O018908,C00806,2025-09-09,Completed,0.15,13.26
O018909,C04360,2025-10-09,Completed,0,16.36
O018910,C01450,2025-10-07,Completed,0.2,4.49
O018911,C02465,2024-02-05,Completed,0.3,7.37
O018912,C02790,2024-06-23,Completed,0.2,24.8
O018913,C04498,2025-05-08,Cancelled,0.15,6.1
O018914,C03807,2025-11-22,Completed,0.2,9.42
O018915,C02277,2024-06-14,Completed,0.1,9.97
O018916,C01470,2024-05-19,Cancelled,0.15,16.78
O018917,C02127,2025-01-29,Completed,0.1,12.95
O018918,C03143,2024-08-26,Completed,0.05,10.24
O018919,C02217,2025-11-27,Completed,0.3,13.91
O018920,C02477,2025-10-07,Completed,0.2,11.47
O018921,C02972,2025-05-17,Completed,0.2,12.69
O018922,C03155,2024-01-11,Completed,0,12.3
O018923,C02421,2025-07-30,Completed,0.2,15.29
O018924,C04464,2025-04-14,Completed,0,7.85
O018925,C04343,2024-02-21,Completed,0.1,11.26
O018926,C03319,2025-07-28,Completed,0.3,13.06
O018927,C00913,2024-09-06,Completed,0.1,12.26
O018928,C02904,2025-09-19,Completed,0,13.96
O018929,C00493,2024-01-20,Completed,0.2,19.62
O018930,C01705,2025-03-23,Returned,0.1,4.32
O018931,C02607,2024-12-25,Completed,0.2,5.52
O018932,C01341,2024-02-27,Completed,0.2,11.67
O018933,C02127,2024-01-25,Completed,0.3,12.79
O018934,C01779,2025-09-30,Completed,0.2,10.68
O018935,C02669,2025-09-27,Completed,0.1,8.34
O018936,C00099,2024-08-07,Completed,0.2,11.9
O018937,C01481,2025-11-30,Completed,0.3,17.63
O018938,C00900,2025-04-15,Completed,0.05,6.6
O018939,C03691,2025-04-06,Completed,0.1,15.77
O018940,C04136,2024-09-25,Completed,0,12.32
O018941,C01057,2025-06-30,Completed,0.2,3.52
O018942,C04604,2024-07-29,Completed,0.15,2.88
O018943,C03252,2024-02-09,Completed,0.15,21
O018944,C02690,2024-11-09,Completed,0.2,12.84
O018945,C02396,2025-06-15,Cancelled,0,11.58
O018946,C03817,2024-06-07,Completed,0.2,7.62
O018947,C01727,2025-08-30,Completed,0,9.75
O018948,C04015,2024-12-31,Completed,0.15,13.18
O018949,C03667,2025-02-11,Completed,0.05,8.52
O018950,C04516,2024-01-24,Completed,0,0.15
O018951,C04244,2024-02-17,Completed,0,10.91
O018952,C03165,2024-01-02,Completed,0.05,18.09
O018953,C03754,2024-05-22,Completed,0,1.56
O018954,C01161,2025-06-23,Completed,0.2,4.72
O018955,C02549,2024-02-28,Completed,0.05,13
O018956,C01707,2024-07-18,Completed,0.3,8.67
O018957,C02641,2024-04-29,Completed,0.15,13.18
O018958,C04617,2024-10-22,Completed,0.15,13.05
O018959,C04117,2025-03-29,Completed,0,20.01
O018960,C03005,2025-06-22,Completed,0.15,8.3
O018961,C01368,2024-04-22,Completed,0.05,13.06
O018962,C04116,2024-06-24,Cancelled,0.3,13.14
O018963,C03031,2025-05-17,Completed,0.05,7.05
O018964,C02851,2024-02-28,Cancelled,0.05,11.17
O018965,C04552,2024-03-24,Completed,0.15,12.9
O018966,C03124,2025-04-10,Completed,0.1,13.87
O018967,C03413,2025-09-13,Cancelled,0.05,10.98
O018968,C02341,2024-03-30,Cancelled,0.15,8.86
O018969,C04110,2024-04-12,Completed,0.15,17.73
O018970,C01197,2025-09-10,Completed,0.1,9.26
O018971,C00898,2024-05-28,Completed,0.15,12.27
O018972,C02496,2024-01-17,Completed,0.1,17.37
O018973,C00205,2024-09-30,Completed,0,14.34
O018974,C04520,2024-08-12,Completed,0.1,7.3
O018975,C03491,2025-02-21,Completed,0.1,16.46
O018976,C04186,2025-09-12,Completed,0.2,9.69
O018977,C03417,2024-09-21,Completed,0.1,8.79
